,id,order_id,line_number,quantity,unit_price_order_items,discount_amount,tax_amount,sku,product_name,brand,unit_price,unit_cost,active_from,active_to,created_at_x,category_name,quantity_on_hand,last_updated_at,warehouse_name,city,province,country_code,order_status,order_date,currency_orders,shipping_amount,order_subtotal,order_discount,order_tax,order_total,created_at_y,payment_method,amount,currency_payments,payment_status,paid_at,carrier,service_level,shipped_at,delivered_at,shipping_cost,tracking_number,first_name,last_name,email,phone,gender,birth_date,created_at_customers,marketing_opt_in,address_type_billing,street_billing,city_billing,province_billing,country_code_billing,postal_code_billing,created_at_billing,is_primary_billing,address_type_shipping,street_shipping,city_shipping,province_shipping,country_code_shipping,postal_code_shipping,created_at_shipping,is_primary_shipping,channel_name_orders,description_orders,utm_source_order_marketing,utm_medium_order_marketing,utm_campaign_order_marketing,utm_content_order_marketing,utm_term_order_marketing,channel_name,description,campaign_name_campaigns,utm_source_campaigns,utm_medium_campaigns,utm_campaign_campaigns,start_date_campaigns,end_date_campaigns,budget_ars_campaigns
2074,2075,100371,1,1,39001.57,0.0,8190.33,SKU-00070,Estilo Remeras 070,Estilo,39001.57,24725.51,2025-05-19,,2025-05-19 02:56:01,Remeras,108,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-06-01 08:43:18,ARS,4589.4,39001.57,0.0,8190.33,51781.3,2025-06-01 08:43:18,gift_card,31400.18,ARS,captured,2025-06-03 04:43:18,OCA,Express,2025-06-02 08:43:18,2025-06-07 08:43:18,4589.4,UJ0185209870,Lucas,Ramírez,lucas.ramirez@example.com,+54 9 0253-2465-767,X,1982-05-11,2024-11-24 23:30:59,True,,,,,,,,,shipping,Lavalle 2980,Mar del Plata,Buenos Aires,AR,1595,2024-11-24 23:30:59,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,video,zapatillas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
2075,2076,100371,1,1,39001.57,0.0,8190.33,SKU-00070,Estilo Remeras 070,Estilo,39001.57,24725.51,2025-05-19,,2025-05-19 02:56:01,Remeras,108,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-06-01 08:43:18,ARS,4589.4,39001.57,0.0,8190.33,51781.3,2025-06-01 08:43:18,bank_transfer,20381.12,ARS,captured,2025-06-03 09:09:18,OCA,Express,2025-06-02 08:43:18,2025-06-07 08:43:18,4589.4,UJ0185209870,Lucas,Ramírez,lucas.ramirez@example.com,+54 9 0253-2465-767,X,1982-05-11,2024-11-24 23:30:59,True,,,,,,,,,shipping,Lavalle 2980,Mar del Plata,Buenos Aires,AR,1595,2024-11-24 23:30:59,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,video,zapatillas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
2076,2077,100371,1,1,39001.57,0.0,8190.33,SKU-00070,Estilo Remeras 070,Estilo,39001.57,24725.51,2025-05-19,,2025-05-19 02:56:01,Remeras,184,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-06-01 08:43:18,ARS,4589.4,39001.57,0.0,8190.33,51781.3,2025-06-01 08:43:18,gift_card,31400.18,ARS,captured,2025-06-03 04:43:18,OCA,Express,2025-06-02 08:43:18,2025-06-07 08:43:18,4589.4,UJ0185209870,Lucas,Ramírez,lucas.ramirez@example.com,+54 9 0253-2465-767,X,1982-05-11,2024-11-24 23:30:59,True,,,,,,,,,shipping,Lavalle 2980,Mar del Plata,Buenos Aires,AR,1595,2024-11-24 23:30:59,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,video,zapatillas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
2077,2078,100371,1,1,39001.57,0.0,8190.33,SKU-00070,Estilo Remeras 070,Estilo,39001.57,24725.51,2025-05-19,,2025-05-19 02:56:01,Remeras,184,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-06-01 08:43:18,ARS,4589.4,39001.57,0.0,8190.33,51781.3,2025-06-01 08:43:18,bank_transfer,20381.12,ARS,captured,2025-06-03 09:09:18,OCA,Express,2025-06-02 08:43:18,2025-06-07 08:43:18,4589.4,UJ0185209870,Lucas,Ramírez,lucas.ramirez@example.com,+54 9 0253-2465-767,X,1982-05-11,2024-11-24 23:30:59,True,,,,,,,,,shipping,Lavalle 2980,Mar del Plata,Buenos Aires,AR,1595,2024-11-24 23:30:59,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,video,zapatillas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
2078,2079,100372,1,2,113819.06,15934.67,44457.72,SKU-00088,Norte Wearables 088,Norte,113819.06,78815.42,2025-06-21,,2025-06-21 13:47:54,Wearables,68,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,shipped,2025-08-20 12:47:36,ARS,0.0,227638.12,15934.67,44457.72,256161.18,2025-08-20 12:47:36,bank_transfer,256161.18,ARS,captured,2025-08-21 02:47:36,Andreani,Estándar,2025-08-22 12:47:36,,0.0,QM5697897543,Thiago,Benítez,thiago.benitez@example.com,+54 9 0541-8105-748,M,1980-08-26,2025-07-26 03:12:19,True,billing,Reconquista 8800,Buenos Aires,Tucumán,AR,4122.0,2025-07-26 03:12:19,True,shipping,Av. Santa Fe 718,San Miguel de Tucumán,Neuquén,AR,9745,2025-07-26 03:12:19,True,App,Aplicación móvil,google,cpc,invierno_2025,brand,remeras,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
2079,2080,100372,1,2,113819.06,15934.67,44457.72,SKU-00088,Norte Wearables 088,Norte,113819.06,78815.42,2025-06-21,,2025-06-21 13:47:54,Wearables,7,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,shipped,2025-08-20 12:47:36,ARS,0.0,227638.12,15934.67,44457.72,256161.18,2025-08-20 12:47:36,bank_transfer,256161.18,ARS,captured,2025-08-21 02:47:36,Andreani,Estándar,2025-08-22 12:47:36,,0.0,QM5697897543,Thiago,Benítez,thiago.benitez@example.com,+54 9 0541-8105-748,M,1980-08-26,2025-07-26 03:12:19,True,billing,Reconquista 8800,Buenos Aires,Tucumán,AR,4122.0,2025-07-26 03:12:19,True,shipping,Av. Santa Fe 718,San Miguel de Tucumán,Neuquén,AR,9745,2025-07-26 03:12:19,True,App,Aplicación móvil,google,cpc,invierno_2025,brand,remeras,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
2080,2081,100373,1,3,68677.25,0.0,43266.67,SKU-00107,Estilo Botas 107,Estilo,68677.25,45819.71,2025-03-19,2025-08-10,2025-03-19 14:39:17,Botas,39,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,shipped,2025-06-03 13:33:49,ARS,0.0,364180.57,1328.9,76198.85,439050.53,2025-06-03 13:33:49,credit_card,439050.53,ARS,captured,2025-06-06 08:33:49,Correo Argentino,Express,2025-06-05 13:33:49,,0.0,OO7187625401,Dante,López,dante.lopez@example.com,+54 9 2177-3086-845,F,1992-02-06,2025-04-02 14:18:38,False,billing,Urquiza 5771,Córdoba,Santa Fe,AR,3541.0,2025-04-02 14:18:38,True,shipping,Urquiza 9020,Rosario,Buenos Aires,AR,7948,2025-04-02 14:18:38,True,Web,Tienda online desktop/mobile,email,email,newsletter,promo,botas,Web,Tienda online desktop/mobile,,,,,,,
2081,2082,100373,1,3,68677.25,0.0,43266.67,SKU-00107,Estilo Botas 107,Estilo,68677.25,45819.71,2025-03-19,2025-08-10,2025-03-19 14:39:17,Botas,40,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,shipped,2025-06-03 13:33:49,ARS,0.0,364180.57,1328.9,76198.85,439050.53,2025-06-03 13:33:49,credit_card,439050.53,ARS,captured,2025-06-06 08:33:49,Correo Argentino,Express,2025-06-05 13:33:49,,0.0,OO7187625401,Dante,López,dante.lopez@example.com,+54 9 2177-3086-845,F,1992-02-06,2025-04-02 14:18:38,False,billing,Urquiza 5771,Córdoba,Santa Fe,AR,3541.0,2025-04-02 14:18:38,True,shipping,Urquiza 9020,Rosario,Buenos Aires,AR,7948,2025-04-02 14:18:38,True,Web,Tienda online desktop/mobile,email,email,newsletter,promo,botas,Web,Tienda online desktop/mobile,,,,,,,
2082,2083,100373,2,2,72429.93,0.0,30420.57,SKU-00081,Norte Remeras 081,Norte,72429.93,44476.39,2025-04-05,,2025-04-05 06:06:32,Remeras,146,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,shipped,2025-06-03 13:33:49,ARS,0.0,364180.57,1328.9,76198.85,439050.53,2025-06-03 13:33:49,credit_card,439050.53,ARS,captured,2025-06-06 08:33:49,Correo Argentino,Express,2025-06-05 13:33:49,,0.0,OO7187625401,Dante,López,dante.lopez@example.com,+54 9 2177-3086-845,F,1992-02-06,2025-04-02 14:18:38,False,billing,Urquiza 5771,Córdoba,Santa Fe,AR,3541.0,2025-04-02 14:18:38,True,shipping,Urquiza 9020,Rosario,Buenos Aires,AR,7948,2025-04-02 14:18:38,True,Web,Tienda online desktop/mobile,email,email,newsletter,promo,botas,Web,Tienda online desktop/mobile,,,,,,,
2083,2084,100373,2,2,72429.93,0.0,30420.57,SKU-00081,Norte Remeras 081,Norte,72429.93,44476.39,2025-04-05,,2025-04-05 06:06:32,Remeras,57,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,shipped,2025-06-03 13:33:49,ARS,0.0,364180.57,1328.9,76198.85,439050.53,2025-06-03 13:33:49,credit_card,439050.53,ARS,captured,2025-06-06 08:33:49,Correo Argentino,Express,2025-06-05 13:33:49,,0.0,OO7187625401,Dante,López,dante.lopez@example.com,+54 9 2177-3086-845,F,1992-02-06,2025-04-02 14:18:38,False,billing,Urquiza 5771,Córdoba,Santa Fe,AR,3541.0,2025-04-02 14:18:38,True,shipping,Urquiza 9020,Rosario,Buenos Aires,AR,7948,2025-04-02 14:18:38,True,Web,Tienda online desktop/mobile,email,email,newsletter,promo,botas,Web,Tienda online desktop/mobile,,,,,,,
2084,2085,100373,3,1,13288.96,1328.9,2511.61,SKU-00035,Río Camperas 035,Río,13288.96,9249.71,2025-05-09,,2025-05-09 19:20:15,Camperas,82,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,shipped,2025-06-03 13:33:49,ARS,0.0,364180.57,1328.9,76198.85,439050.53,2025-06-03 13:33:49,credit_card,439050.53,ARS,captured,2025-06-06 08:33:49,Correo Argentino,Express,2025-06-05 13:33:49,,0.0,OO7187625401,Dante,López,dante.lopez@example.com,+54 9 2177-3086-845,F,1992-02-06,2025-04-02 14:18:38,False,billing,Urquiza 5771,Córdoba,Santa Fe,AR,3541.0,2025-04-02 14:18:38,True,shipping,Urquiza 9020,Rosario,Buenos Aires,AR,7948,2025-04-02 14:18:38,True,Web,Tienda online desktop/mobile,email,email,newsletter,promo,botas,Web,Tienda online desktop/mobile,,,,,,,
2085,2086,100373,3,1,13288.96,1328.9,2511.61,SKU-00035,Río Camperas 035,Río,13288.96,9249.71,2025-05-09,,2025-05-09 19:20:15,Camperas,155,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,shipped,2025-06-03 13:33:49,ARS,0.0,364180.57,1328.9,76198.85,439050.53,2025-06-03 13:33:49,credit_card,439050.53,ARS,captured,2025-06-06 08:33:49,Correo Argentino,Express,2025-06-05 13:33:49,,0.0,OO7187625401,Dante,López,dante.lopez@example.com,+54 9 2177-3086-845,F,1992-02-06,2025-04-02 14:18:38,False,billing,Urquiza 5771,Córdoba,Santa Fe,AR,3541.0,2025-04-02 14:18:38,True,shipping,Urquiza 9020,Rosario,Buenos Aires,AR,7948,2025-04-02 14:18:38,True,Web,Tienda online desktop/mobile,email,email,newsletter,promo,botas,Web,Tienda online desktop/mobile,,,,,,,
2086,2087,100374,1,3,21220.82,3183.12,12700.66,SKU-00020,Andina Wearables 020,Andina,21220.82,13597.14,2025-08-01,,2025-08-01 11:11:46,Wearables,114,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,canceled,2025-07-06 12:22:36,ARS,0.0,200774.66,6469.66,40804.05,235109.05,2025-07-06 12:22:36,,,,,,,,,,,,Sofía,Sosa,sofia.sosa@example.com,+54 9 1814-6484-540,X,1991-10-13,2025-08-16 11:59:53,False,billing,Reconquista 4875,San Miguel de Tucumán,Córdoba,AR,9044.0,2025-08-16 11:59:53,True,shipping,Reconquista 9983,Rosario,Córdoba,AR,4290,2025-08-16 11:59:53,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,mochilas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
2087,2088,100374,1,3,21220.82,3183.12,12700.66,SKU-00020,Andina Wearables 020,Andina,21220.82,13597.14,2025-08-01,,2025-08-01 11:11:46,Wearables,199,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,canceled,2025-07-06 12:22:36,ARS,0.0,200774.66,6469.66,40804.05,235109.05,2025-07-06 12:22:36,,,,,,,,,,,,Sofía,Sosa,sofia.sosa@example.com,+54 9 1814-6484-540,X,1991-10-13,2025-08-16 11:59:53,False,billing,Reconquista 4875,San Miguel de Tucumán,Córdoba,AR,9044.0,2025-08-16 11:59:53,True,shipping,Reconquista 9983,Rosario,Córdoba,AR,4290,2025-08-16 11:59:53,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,mochilas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
2088,2089,100374,2,2,21220.82,2122.08,8467.11,SKU-00020,Andina Wearables 020,Andina,21220.82,13597.14,2025-08-01,,2025-08-01 11:11:46,Wearables,114,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,canceled,2025-07-06 12:22:36,ARS,0.0,200774.66,6469.66,40804.05,235109.05,2025-07-06 12:22:36,,,,,,,,,,,,Sofía,Sosa,sofia.sosa@example.com,+54 9 1814-6484-540,X,1991-10-13,2025-08-16 11:59:53,False,billing,Reconquista 4875,San Miguel de Tucumán,Córdoba,AR,9044.0,2025-08-16 11:59:53,True,shipping,Reconquista 9983,Rosario,Córdoba,AR,4290,2025-08-16 11:59:53,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,mochilas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
2089,2090,100374,2,2,21220.82,2122.08,8467.11,SKU-00020,Andina Wearables 020,Andina,21220.82,13597.14,2025-08-01,,2025-08-01 11:11:46,Wearables,199,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,canceled,2025-07-06 12:22:36,ARS,0.0,200774.66,6469.66,40804.05,235109.05,2025-07-06 12:22:36,,,,,,,,,,,,Sofía,Sosa,sofia.sosa@example.com,+54 9 1814-6484-540,X,1991-10-13,2025-08-16 11:59:53,False,billing,Reconquista 4875,San Miguel de Tucumán,Córdoba,AR,9044.0,2025-08-16 11:59:53,True,shipping,Reconquista 9983,Rosario,Córdoba,AR,4290,2025-08-16 11:59:53,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,mochilas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
2090,2091,100374,3,2,35690.74,0.0,14990.11,SKU-00077,Río Gorras 077,Río,35690.74,22546.25,2025-07-14,,2025-07-14 13:48:12,Gorras,57,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,canceled,2025-07-06 12:22:36,ARS,0.0,200774.66,6469.66,40804.05,235109.05,2025-07-06 12:22:36,,,,,,,,,,,,Sofía,Sosa,sofia.sosa@example.com,+54 9 1814-6484-540,X,1991-10-13,2025-08-16 11:59:53,False,billing,Reconquista 4875,San Miguel de Tucumán,Córdoba,AR,9044.0,2025-08-16 11:59:53,True,shipping,Reconquista 9983,Rosario,Córdoba,AR,4290,2025-08-16 11:59:53,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,mochilas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
2091,2092,100374,3,2,35690.74,0.0,14990.11,SKU-00077,Río Gorras 077,Río,35690.74,22546.25,2025-07-14,,2025-07-14 13:48:12,Gorras,27,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,canceled,2025-07-06 12:22:36,ARS,0.0,200774.66,6469.66,40804.05,235109.05,2025-07-06 12:22:36,,,,,,,,,,,,Sofía,Sosa,sofia.sosa@example.com,+54 9 1814-6484-540,X,1991-10-13,2025-08-16 11:59:53,False,billing,Reconquista 4875,San Miguel de Tucumán,Córdoba,AR,9044.0,2025-08-16 11:59:53,True,shipping,Reconquista 9983,Rosario,Córdoba,AR,4290,2025-08-16 11:59:53,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,mochilas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
2092,2093,100374,4,2,11644.54,1164.45,4646.17,SKU-00007,Pampa Zapatillas 007,Pampa,11644.54,7067.94,2025-03-16,2025-04-25,2025-03-16 02:54:18,Zapatillas,37,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,canceled,2025-07-06 12:22:36,ARS,0.0,200774.66,6469.66,40804.05,235109.05,2025-07-06 12:22:36,,,,,,,,,,,,Sofía,Sosa,sofia.sosa@example.com,+54 9 1814-6484-540,X,1991-10-13,2025-08-16 11:59:53,False,billing,Reconquista 4875,San Miguel de Tucumán,Córdoba,AR,9044.0,2025-08-16 11:59:53,True,shipping,Reconquista 9983,Rosario,Córdoba,AR,4290,2025-08-16 11:59:53,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,mochilas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
2093,2094,100374,4,2,11644.54,1164.45,4646.17,SKU-00007,Pampa Zapatillas 007,Pampa,11644.54,7067.94,2025-03-16,2025-04-25,2025-03-16 02:54:18,Zapatillas,33,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,canceled,2025-07-06 12:22:36,ARS,0.0,200774.66,6469.66,40804.05,235109.05,2025-07-06 12:22:36,,,,,,,,,,,,Sofía,Sosa,sofia.sosa@example.com,+54 9 1814-6484-540,X,1991-10-13,2025-08-16 11:59:53,False,billing,Reconquista 4875,San Miguel de Tucumán,Córdoba,AR,9044.0,2025-08-16 11:59:53,True,shipping,Reconquista 9983,Rosario,Córdoba,AR,4290,2025-08-16 11:59:53,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,mochilas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
2094,2095,100375,1,1,144884.51,2897.69,29817.23,SKU-00082,Sur Remeras 082,Sur,144884.51,83601.94,2025-01-07,,2025-01-07 11:21:28,Remeras,109,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-06-13 09:37:09,ARS,0.0,231594.81,9826.75,46571.29,268339.36,2025-06-13 09:37:09,gift_card,268339.36,ARS,captured,2025-06-14 21:37:09,,,,,,,Mateo,Muñoz,mateo.muñoz@example.com,+54 9 0430-4675-860,X,1983-09-02,2024-12-31 16:28:42,True,,,,,,,,,shipping,Dorrego 4812,Neuquén,Santa Fe,AR,1769,2024-12-31 16:28:42,True,Web,Tienda online desktop/mobile,direct,none,direct,,mochilas,Web,Tienda online desktop/mobile,,,,,,,
2095,2096,100375,1,1,144884.51,2897.69,29817.23,SKU-00082,Sur Remeras 082,Sur,144884.51,83601.94,2025-01-07,,2025-01-07 11:21:28,Remeras,143,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-06-13 09:37:09,ARS,0.0,231594.81,9826.75,46571.29,268339.36,2025-06-13 09:37:09,gift_card,268339.36,ARS,captured,2025-06-14 21:37:09,,,,,,,Mateo,Muñoz,mateo.muñoz@example.com,+54 9 0430-4675-860,X,1983-09-02,2024-12-31 16:28:42,True,,,,,,,,,shipping,Dorrego 4812,Neuquén,Santa Fe,AR,1769,2024-12-31 16:28:42,True,Web,Tienda online desktop/mobile,direct,none,direct,,mochilas,Web,Tienda online desktop/mobile,,,,,,,
2096,2097,100375,2,1,69290.55,6929.06,13095.91,SKU-00148,Norte Mochilas 148,Norte,69290.55,54575.92,2025-04-03,2025-07-21,2025-04-03 03:37:02,Mochilas,43,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-06-13 09:37:09,ARS,0.0,231594.81,9826.75,46571.29,268339.36,2025-06-13 09:37:09,gift_card,268339.36,ARS,captured,2025-06-14 21:37:09,,,,,,,Mateo,Muñoz,mateo.muñoz@example.com,+54 9 0430-4675-860,X,1983-09-02,2024-12-31 16:28:42,True,,,,,,,,,shipping,Dorrego 4812,Neuquén,Santa Fe,AR,1769,2024-12-31 16:28:42,True,Web,Tienda online desktop/mobile,direct,none,direct,,mochilas,Web,Tienda online desktop/mobile,,,,,,,
2097,2098,100375,2,1,69290.55,6929.06,13095.91,SKU-00148,Norte Mochilas 148,Norte,69290.55,54575.92,2025-04-03,2025-07-21,2025-04-03 03:37:02,Mochilas,158,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-06-13 09:37:09,ARS,0.0,231594.81,9826.75,46571.29,268339.36,2025-06-13 09:37:09,gift_card,268339.36,ARS,captured,2025-06-14 21:37:09,,,,,,,Mateo,Muñoz,mateo.muñoz@example.com,+54 9 0430-4675-860,X,1983-09-02,2024-12-31 16:28:42,True,,,,,,,,,shipping,Dorrego 4812,Neuquén,Santa Fe,AR,1769,2024-12-31 16:28:42,True,Web,Tienda online desktop/mobile,direct,none,direct,,mochilas,Web,Tienda online desktop/mobile,,,,,,,
2098,2099,100375,3,1,17419.75,0.0,3658.15,SKU-00021,Pampa Zapatillas 021,Pampa,17419.75,11697.32,2025-01-18,,2025-01-18 19:23:42,Zapatillas,92,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-06-13 09:37:09,ARS,0.0,231594.81,9826.75,46571.29,268339.36,2025-06-13 09:37:09,gift_card,268339.36,ARS,captured,2025-06-14 21:37:09,,,,,,,Mateo,Muñoz,mateo.muñoz@example.com,+54 9 0430-4675-860,X,1983-09-02,2024-12-31 16:28:42,True,,,,,,,,,shipping,Dorrego 4812,Neuquén,Santa Fe,AR,1769,2024-12-31 16:28:42,True,Web,Tienda online desktop/mobile,direct,none,direct,,mochilas,Web,Tienda online desktop/mobile,,,,,,,
2099,2100,100375,3,1,17419.75,0.0,3658.15,SKU-00021,Pampa Zapatillas 021,Pampa,17419.75,11697.32,2025-01-18,,2025-01-18 19:23:42,Zapatillas,131,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-06-13 09:37:09,ARS,0.0,231594.81,9826.75,46571.29,268339.36,2025-06-13 09:37:09,gift_card,268339.36,ARS,captured,2025-06-14 21:37:09,,,,,,,Mateo,Muñoz,mateo.muñoz@example.com,+54 9 0430-4675-860,X,1983-09-02,2024-12-31 16:28:42,True,,,,,,,,,shipping,Dorrego 4812,Neuquén,Santa Fe,AR,1769,2024-12-31 16:28:42,True,Web,Tienda online desktop/mobile,direct,none,direct,,mochilas,Web,Tienda online desktop/mobile,,,,,,,
2100,2101,100376,1,1,9732.78,486.64,1941.69,SKU-00104,Estilo Wearables 104,Estilo,9732.78,6054.04,2025-03-14,,2025-03-14 16:31:50,Wearables,83,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-24 10:49:59,ARS,5513.03,9732.78,486.64,1941.69,16700.86,2025-08-24 10:49:59,credit_card,7236.59,ARS,captured,2025-08-26 16:49:59,Andreani,Estándar,2025-08-25 10:49:59,2025-08-31 10:49:59,5513.03,XB8411982319,Sofía,Fernández,sofia.fernandez@example.com,+54 9 0860-7793-523,F,1971-08-21,2025-08-12 04:17:36,True,,,,,,,,,shipping,Av. Rivadavia 285,Paraná,Chubut,AR,4296,2025-08-12 04:17:36,True,Marketplace,Marketplace externo,direct,none,direct,,,Marketplace,Marketplace externo,,,,,,,
2101,2102,100376,1,1,9732.78,486.64,1941.69,SKU-00104,Estilo Wearables 104,Estilo,9732.78,6054.04,2025-03-14,,2025-03-14 16:31:50,Wearables,83,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-24 10:49:59,ARS,5513.03,9732.78,486.64,1941.69,16700.86,2025-08-24 10:49:59,debit_card,9464.27,ARS,captured,2025-08-26 17:29:59,Andreani,Estándar,2025-08-25 10:49:59,2025-08-31 10:49:59,5513.03,XB8411982319,Sofía,Fernández,sofia.fernandez@example.com,+54 9 0860-7793-523,F,1971-08-21,2025-08-12 04:17:36,True,,,,,,,,,shipping,Av. Rivadavia 285,Paraná,Chubut,AR,4296,2025-08-12 04:17:36,True,Marketplace,Marketplace externo,direct,none,direct,,,Marketplace,Marketplace externo,,,,,,,
2102,2103,100376,1,1,9732.78,486.64,1941.69,SKU-00104,Estilo Wearables 104,Estilo,9732.78,6054.04,2025-03-14,,2025-03-14 16:31:50,Wearables,198,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-24 10:49:59,ARS,5513.03,9732.78,486.64,1941.69,16700.86,2025-08-24 10:49:59,credit_card,7236.59,ARS,captured,2025-08-26 16:49:59,Andreani,Estándar,2025-08-25 10:49:59,2025-08-31 10:49:59,5513.03,XB8411982319,Sofía,Fernández,sofia.fernandez@example.com,+54 9 0860-7793-523,F,1971-08-21,2025-08-12 04:17:36,True,,,,,,,,,shipping,Av. Rivadavia 285,Paraná,Chubut,AR,4296,2025-08-12 04:17:36,True,Marketplace,Marketplace externo,direct,none,direct,,,Marketplace,Marketplace externo,,,,,,,
2103,2104,100376,1,1,9732.78,486.64,1941.69,SKU-00104,Estilo Wearables 104,Estilo,9732.78,6054.04,2025-03-14,,2025-03-14 16:31:50,Wearables,198,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-24 10:49:59,ARS,5513.03,9732.78,486.64,1941.69,16700.86,2025-08-24 10:49:59,debit_card,9464.27,ARS,captured,2025-08-26 17:29:59,Andreani,Estándar,2025-08-25 10:49:59,2025-08-31 10:49:59,5513.03,XB8411982319,Sofía,Fernández,sofia.fernandez@example.com,+54 9 0860-7793-523,F,1971-08-21,2025-08-12 04:17:36,True,,,,,,,,,shipping,Av. Rivadavia 285,Paraná,Chubut,AR,4296,2025-08-12 04:17:36,True,Marketplace,Marketplace externo,direct,none,direct,,,Marketplace,Marketplace externo,,,,,,,
